Cues,Targets,FSG,BSG,Symm
BUMP,CANCER,0.014,0,0.014
BUMP,CRASH,0.014,0,0.014
BUMP,HURT,0.014,0,0.014
BUN,BUTTER,0.014,0,0.014
BUN,HOT,0.014,0,0.014
BUN,NICE,0.014,0,0.014
BUN,OVEN,0.014,0,0.014
BUN,TOAST,0.014,0,0.014
BUNNY,ANIMAL,0.014,0,0.014
BUNNY,SNOW,0.014,0,0.014
BURGLAR,BAD,0.014,0,0.014
BURGLAR,BLACK,0.014,0,0.014
BURGLAR,COP,0.014,0,0.014
BURGLAR,CRIMINAL,0.014,0,0.014
BURGLAR,HOUSE,0.014,0,0.014
BURGLAR,MONEY,0.014,0,0.014
BURGLAR,MOVIE,0.014,0,0.014
BURST,ANGER,0.014,0,0.014
BUSINESS,BANK,0.014,0,0.014
BUSINESS,BIG,0.014,0,0.014
BUSINESS,CARD,0.014,0,0.014
BUSINESS,MAN,0.014,0,0.014
BUSINESS,MATH,0.014,0,0.014
BUSINESS,TRIP,0.014,0,0.014
BUSY,BEAVER,0.014,0,0.014
BUSY,CROWD,0.014,0,0.014
BUSY,FRANTIC,0.014,0,0.014
BUSY,HAPPY,0.014,0,0.014
BUSY,HURRY,0.014,0,0.014
BUSY,JOB,0.014,0,0.014
BUSY,PEOPLE,0.014,0,0.014
BUSY,RUSH,0.014,0,0.014
BUSY,SIGNAL,0.014,0,0.014
BUSY,TIME,0.014,0,0.014
BUTLER,MAN,0.014,0,0.014
BUTLER,MANSION,0.014,0,0.014
BUTLER,MONEY,0.014,0,0.014
BUTLER,TUXEDO,0.014,0,0.014
BUTT,BUM,0.014,0,0.014
BUTT,CIGAR,0.014,0,0.014
BUTT,LEG,0.014,0,0.014
BUTT,RIFLE,0.014,0,0.014
BUTT,UGLY,0.014,0,0.014
BUTTON,CLOTHES,0.014,0,0.014
BUTTON,PIN,0.014,0,0.014
BUTTON,RED,0.014,0,0.014
BUZZ,DOORBELL,0.014,0,0.014
BUZZ,DRUG,0.014,0,0.014
CABBAGE,SOUP,0.014,0,0.014
CABBAGE,WHITE,0.014,0,0.014
CABBAGE,YUCK,0.014,0,0.014
CABIN,SHIP,0.014,0,0.014
CABINET,BOOK,0.014,0,0.014
CABLE,BOX,0.014,0,0.014
CABLE,ROPE,0.014,0,0.014
CABLE,UNIT,0.014,0,0.014
CACTUS,CLUB,0.014,0,0.014
CACTUS,GREEN,0.014,0,0.014
CACTUS,JUICE,0.014,0,0.014
CAFE,CORNER,0.014,0,0.014
CAFE,DINNER,0.014,0,0.014
CAFE,FRENCH,0.014,0,0.014
CAFE,SANDWICH,0.014,0,0.014
CAFE,SHOP,0.014,0,0.014
CAFFEINE,GOOD,0.014,0,0.014
CAGE,CELL,0.014,0,0.014
CAGE,METAL,0.014,0,0.014
CAGE,PEN,0.014,0,0.014
CALCULATE,PUNCH,0.014,0,0.014
CALCULATE,RECORD,0.014,0,0.014
CALCULATE,SOLVE,0.014,0,0.014
CALCULATE,SUBTRACT,0.014,0,0.014
CALCULATE,WORK,0.014,0,0.014
CALCULUS,GROSS,0.014,0,0.014
CALL,HOLLER,0.014,0,0.014
CALL,LISTEN,0.014,0,0.014
CALL,MOM,0.014,0,0.014
CALL,NEED,0.014,0,0.014
CALORIE,COKE,0.014,0,0.014
CALORIE,MANY,0.014,0,0.014
STEAK,SIRLOIN,0.014,0.809,-0.795
WET,SLIPPERY,0.014,0.804,-0.790
TELEVISION,CABLE,0.014,0.689,-0.675
ELEPHANT,TUSK,0.014,0.66,-0.646
BREATHE,RESPIRATION,0.014,0.654,-0.640
TREE,PINE,0.014,0.642,-0.628
FORGET,FORGIVE,0.014,0.639,-0.625
SHAKE,QUIVER,0.014,0.615,-0.601
POP,CRACKLE,0.014,0.606,-0.592
WHO,WHOM,0.014,0.531,-0.517
WEIGHT,SCALE,0.014,0.53,-0.516
SHEEP,SHEPHERD,0.014,0.523,-0.509
CHOCOLATE,FUDGE,0.014,0.517,-0.503
COAT,MINK,0.014,0.517,-0.503
FIGHT,ARGUMENT,0.014,0.514,-0.500
DRUNK,INEBRIATED,0.014,0.513,-0.499
STORY,FABLE,0.014,0.481,-0.467
FIGHT,STRUGGLE,0.014,0.474,-0.460
TRIP,JOURNEY,0.014,0.459,-0.445
WEDDING,CEREMONY,0.014,0.439,-0.425
GONE,GOING,0.014,0.43,-0.416
TELEVISION,COMMERCIAL,0.014,0.414,-0.400
EGGS,DOZEN,0.014,0.405,-0.391
HAY,PITCHFORK,0.014,0.395,-0.381
TALL,HEIGHT,0.014,0.394,-0.380
RULE,POLICY,0.014,0.392,-0.378
HAPPY,JOY,0.014,0.385,-0.371
WAY,METHOD,0.014,0.374,-0.360
TELEVISION,CHANNEL,0.014,0.372,-0.358
OIL,VINEGAR,0.014,0.363,-0.349
DEER,ANTELOPE,0.014,0.362,-0.348
FOOTBALL,TACKLE,0.014,0.361,-0.347
POOR,WELFARE,0.014,0.359,-0.345
PRETTY,ATTRACTIVE,0.014,0.351,-0.337
HAPPY,CONTENT,0.014,0.349,-0.335
YOUNG,YOUTH,0.014,0.349,-0.335
HIKE,HITCH,0.014,0.342,-0.328
CAMEL,BACK,0.014,0,0.014
CAMEL,DONKEY,0.014,0,0.014
CAMEL,HORSE,0.014,0,0.014
CAMEL,TALL,0.014,0,0.014
CAMPAIGN,DRINK,0.014,0,0.014
CAMPAIGN,FUND,0.014,0,0.014
CAMPAIGN,GOVERNMENT,0.014,0,0.014
CAMPAIGN,MONEY,0.014,0,0.014
CAMPAIGN,PARTY,0.014,0,0.014
CAMPAIGN,SENATOR,0.014,0,0.014
CAMPAIGN,WINNER,0.014,0,0.014
CAMPUS,COP,0.014,0,0.014
CAMPUS,GIRLS,0.014,0,0.014
CAMPUS,LARGE,0.014,0,0.014
CAMPUS,PEOPLE,0.014,0,0.014
CAMPUS,WALK,0.014,0,0.014
CAN,PEPSI,0.014,0,0.014
CANDIDATE,JERK,0.014,0,0.014
CANDIDATE,REPUBLICAN,0.014,0,0.014
CANDY,BABY,0.014,0,0.014
CANDY,CHILD,0.014,0,0.014
CANDY,JUNK,0.014,0,0.014
CANE,MAN,0.014,0,0.014
CANNON,BIG,0.014,0,0.014
CANNON,BLACK,0.014,0,0.014
CANNON,DEEP,0.014,0,0.014
CANNON,PIRATE,0.014,0,0.014
CANNON,PRINTER,0.014,0,0.014
CANNON,ROCKS,0.014,0,0.014
CANVASS,CLOTH,0.014,0,0.014
CANVASS,HARD,0.014,0,0.014
CANVASS,LEATHER,0.014,0,0.014
CANVASS,OIL,0.014,0,0.014
CANVASS,PAPER,0.014,0,0.014
CANVASS,SNEAKERS,0.014,0,0.014
CAPACITY,BIG,0.014,0,0.014
CAPACITY,CONTAINER,0.014,0,0.014
CAPACITY,DEPTH,0.014,0,0.014
CAPACITY,LOAD,0.014,0,0.014
CAPACITY,LOT,0.014,0,0.014
CAPACITY,NONE,0.014,0,0.014
CAPITAL,CENTER,0.014,0,0.014
CAPITAL,OFFENSE,0.014,0,0.014
CAPTAIN,ARMY,0.014,0,0.014
CAPTAIN,BOSS,0.014,0,0.014
CAPTAIN,CHARGE,0.014,0,0.014
CAPTAIN,MILITARY,0.014,0,0.014
CAPTAIN,NAVY,0.014,0,0.014
CAPTAIN,SEA,0.014,0,0.014
CAPTION,AD,0.014,0,0.014
CAPTION,BOOK,0.014,0,0.014
CAPTION,HEARING,0.014,0,0.014
CAPTION,MOVIE,0.014,0,0.014
CAPTION,NEWSPAPER,0.014,0,0.014
CAPTION,NOTE,0.014,0,0.014
CAPTION,SHOW,0.014,0,0.014
CAPTION,WRITING,0.014,0,0.014
CARAVAN,AUTOMOBILE,0.014,0,0.014
CARAVAN,BUS,0.014,0,0.014
CARAVAN,MANY,0.014,0,0.014
CARAVAN,PEOPLE,0.014,0,0.014
CARAVAN,TOGETHER,0.014,0,0.014
CARAVAN,TRAIN,0.014,0,0.014
CARAVAN,TRIP,0.014,0,0.014
CARDINAL,CATHOLIC,0.014,0,0.014
CARDS,CREDIT,0.014,0,0.014
CARDS,GIN,0.014,0,0.014
CARDS,MONEY,0.014,0,0.014
CARDS,SEND,0.014,0,0.014
CARE,BABY,0.014,0,0.014
CARE,SWEET,0.014,0,0.014
CARELESS,CAR,0.014,0,0.014
CARELESS,FOOLISH,0.014,0,0.014
CARELESS,STUPID,0.014,0,0.014
CARING,FEELING,0.014,0,0.014
CARING,HELP,0.014,0,0.014
CARING,NICE,0.014,0,0.014
CARING,PERSON,0.014,0,0.014
CARING,UNDERSTANDING,0.014,0,0.014
CARING,WARM,0.014,0,0.014
CARPET,GREEN,0.014,0,0.014
CARRY,CASH,0.014,0,0.014
CARRY,GROCERIES,0.014,0,0.014
CARRY,HELP,0.014,0,0.014
CART,APPLE,0.014,0,0.014
CASHIER,PERSON,0.014,0,0.014
CASHIER,SALES,0.014,0,0.014
CAST,ACT,0.014,0,0.014
CAST,BONE,0.014,0,0.014
CAST,DRAMA,0.014,0,0.014
CAST,FISH,0.014,0,0.014
CAST,OUT,0.014,0,0.014
CAST,POLE,0.014,0,0.014
CAST,SPELL,0.014,0,0.014
CASUAL,COOL,0.014,0,0.014
CASUAL,INTIMATE,0.014,0,0.014
CASUAL,NORMAL,0.014,0,0.014
CASUAL,SEX,0.014,0,0.014
CASUAL,SHORTS,0.014,0,0.014
CASUAL,SOCIAL,0.014,0,0.014
CATASTROPHE,ACCIDENT,0.014,0,0.014
CATASTROPHE,CHAOS,0.014,0,0.014
CATASTROPHE,CRASH,0.014,0,0.014
CATASTROPHE,EMERGENCY,0.014,0,0.014
CATASTROPHE,EXPLOSION,0.014,0,0.014
CATASTROPHE,HELL,0.014,0,0.014
CATASTROPHE,SPACE,0.014,0,0.014
CATCH,BASEBALL,0.014,0,0.014
CATCH,FIND,0.014,0,0.014
CATCH,FREE,0.014,0,0.014
CATCH,GRAB,0.014,0,0.014
CATCH,RELEASE,0.014,0,0.014
CATERPILLAR,LEGS,0.014,0,0.014
CATERPILLAR,MOTH,0.014,0,0.014
CATHOLIC,HOLY,0.014,0,0.014
CATTLE,CALL,0.014,0,0.014
CATTLE,MUSHROOM,0.014,0,0.014
CAUTION,CONSTRUCTION,0.014,0,0.014
CAUTION,ORANGE,0.014,0,0.014
CAVERN,BAT,0.014,0,0.014
CAVERN,COLD,0.014,0,0.014
CAVERN,HOLE,0.014,0,0.014
CAVERN,MYSTERY,0.014,0,0.014
CAVERN,TAVERN,0.014,0,0.014
CAVERN,TUNNEL,0.014,0,0.014
CAVERN,WOOD,0.014,0,0.014
CAVITY,CAVE,0.014,0,0.014
CAVITY,CRATER,0.014,0,0.014
CAVITY,OUCH,0.014,0,0.014
CELEBRATE,BEER,0.014,0,0.014
CELEBRATE,JOY,0.014,0,0.014
CELEBRATE,SURPRISE,0.014,0,0.014
CELERY,SALAD,0.014,0,0.014
CELL,ROOM,0.014,0,0.014
CEMETERY,PLOT,0.014,0,0.014
CEMETERY,SCARY,0.014,0,0.014
CENT,COIN,0.014,0,0.014
CENTER,FOOTBALL,0.014,0,0.014
CENTER,IN,0.014,0,0.014
CENTER,SHOPPING,0.014,0,0.014
CENTRAL,DIVISION,0.014,0,0.014
CENTRAL,FLORIDA,0.014,0,0.014
CENTRAL,HIGH,0.014,0,0.014
CENTRAL,NORTH,0.014,0,0.014
CENTRAL,TENDENCY,0.014,0,0.014
CERAMIC,ART,0.014,0,0.014
CERAMIC,STATUE,0.014,0,0.014
CERAMIC,TRAY,0.014,0,0.014
CEREMONY,DEATH,0.014,0,0.014
CEREMONY,LONG,0.014,0,0.014
CEREMONY,MEMORY,0.014,0,0.014
CEREMONY,PARTY,0.014,0,0.014
CHAIRPERSON,EXECUTIVE,0.014,0,0.014
CHAIRPERSON,HIGH,0.014,0,0.014
CHAIRPERSON,IMPORTANT,0.014,0,0.014
CHAIRPERSON,OFFICE,0.014,0,0.014
CHALK,CALCIUM,0.014,0,0.014
CHALLENGE,ACCEPT,0.014,0,0.014
CHALLENGE,CAR,0.014,0,0.014
CHALLENGE,CONQUER,0.014,0,0.014
CHALLENGE,GOAL,0.014,0,0.014
CHALLENGE,GREAT,0.014,0,0.014
CHALLENGE,MEET,0.014,0,0.014
CHALLENGE,SPORT,0.014,0,0.014
CHALLENGE,WIN,0.014,0,0.014
CHAMPION,METAL,0.014,0,0.014
CHAMPION,PROFESSIONAL,0.014,0,0.014
CHAMPION,RUNNER,0.014,0,0.014
CHARACTERISTIC,BOOK,0.014,0,0.014
CHARACTERISTIC,CARTOON,0.014,0,0.014
CHARACTERISTIC,GOOD,0.014,0,0.014
CHARACTERISTIC,LOOKS,0.014,0,0.014
CHARACTERISTIC,TYPE,0.014,0,0.014
CHARGE,BOSS,0.014,0,0.014
CHARGE,CLOTHES,0.014,0,0.014
CHARGE,GO,0.014,0,0.014
CHARGE,PAYMENT,0.014,0,0.014
CHARGE,PLASTIC,0.014,0,0.014
CHARITY,CASE,0.014,0,0.014
CHARITY,GIFT,0.014,0,0.014
CHARITY,NICE,0.014,0,0.014
CHARITY,RUN,0.014,0,0.014
CHARITY,VOLUNTEER,0.014,0,0.014
CHEAP,BREAK,0.014,0,0.014
CHEAP,DIRTY,0.014,0,0.014
CHECKBOOK,BLUE,0.014,0,0.014
CHECKBOOK,DEBT,0.014,0,0.014
CHECKBOOK,PROBLEM,0.014,0,0.014
CHEERFUL,GLOOMY,0.014,0,0.014
CHEERFUL,LAUGH,0.014,0,0.014
CHEF,INDIAN,0.014,0,0.014
CHEF,WAITER,0.014,0,0.014
CHEMICAL,LIQUID,0.014,0,0.014
CHEMICAL,PHYSICAL,0.014,0,0.014
CHEMICAL,PHYSICS,0.014,0,0.014
CHEMICAL,POLLUTION,0.014,0,0.014
CHEMISTRY,EQUATION,0.014,0,0.014
CHEMISTRY,MATH,0.014,0,0.014
CHEMISTRY,SUBJECT,0.014,0,0.014
CHERRY,GRAPE,0.014,0,0.014
CHERRY,HAPPY,0.014,0,0.014
CHERRY,ICE CREAM,0.014,0,0.014
CHERRY,STEM,0.014,0,0.014
CHEST,BACK,0.014,0,0.014
CHEST,GAME,0.014,0,0.014
CHEST,LOCK,0.014,0,0.014
CHEST,MAN,0.014,0,0.014
CHEST,NICE,0.014,0,0.014
CHICK,CHIRP,0.014,0,0.014
CHICK,YOUNG,0.014,0,0.014
CHILDISH,BRAT,0.014,0,0.014
CHILDISH,CHILDREN,0.014,0,0.014
CHILDISH,ME,0.014,0,0.014
CHILDISH,TOY,0.014,0,0.014
CHILDREN,FRAGILE,0.014,0,0.014
CHILDREN,LAUGH,0.014,0,0.014
CHILDREN,LOVE,0.014,0,0.014
CHILDREN,MOTHER,0.014,0,0.014
CHILDREN,SCHOOL,0.014,0,0.014
CHILL,FROST,0.014,0,0.014
CHILL,SNOW,0.014,0,0.014
CHILL,WIND,0.014,0,0.014
CHIMPANZEE,SWING,0.014,0,0.014
CHINA,EXPENSIVE,0.014,0,0.014
CHINA,GIRL,0.014,0,0.014
CHINA,RED,0.014,0,0.014
CHINA,TOWN,0.014,0,0.014
CHINESE,ASIA,0.014,0,0.014
CHINESE,FOREIGN,0.014,0,0.014
CHINESE,FRENCH,0.014,0,0.014
CHINESE,NOODLES,0.014,0,0.014
CHINESE,PERSON,0.014,0,0.014
CHINESE,RESTAURANT,0.014,0,0.014
CHIP,BARK,0.014,0,0.014
CHIP,COMPUTER,0.014,0,0.014
CHIP,EAT,0.014,0,0.014
CHIP,TOOTH,0.014,0,0.014
CHIPS,BAG,0.014,0,0.014
CHIPS,CHOCOLATE,0.014,0,0.014
CHIPS,COOKIE,0.014,0,0.014
CHIPS,FATTENING,0.014,0,0.014
CHIPS,LAY,0.014,0,0.014
CHIPS,PIECES,0.014,0,0.014
CHIPS,POLICE,0.014,0,0.014
CHIPS,SODA,0.014,0,0.014
CHIRP,CHIP,0.014,0,0.014
CHIRP,NOISE,0.014,0,0.014
CHIRP,SING,0.014,0,0.014
CHOCOLATE,PIMPLE,0.014,0,0.014
CHOCOLATE,RICH,0.014,0,0.014
CHOKE,BREATHE,0.014,0,0.014
CHOKE,SMOKE,0.014,0,0.014
CHOP,SLICE,0.014,0,0.014
CHOP,UP,0.014,0,0.014
CHOWDER,PUPPY,0.014,0,0.014
CHOWDER,STEW,0.014,0,0.014
CHUCK,AWAY,0.014,0,0.014
CHUCK,BOY,0.014,0,0.014
CHUCK,GROUND,0.014,0,0.014
CHUCK,HAMBURGER,0.014,0,0.014
CHUCK,MAN,0.014,0,0.014
CHUCK,SICK,0.014,0,0.014
CHUNK,FOOD,0.014,0,0.014
CHUNK,HUGE,0.014,0,0.014
CHUNK,ICE CREAM,0.014,0,0.014
CHUNK,LARGE,0.014,0,0.014
CHUNK,SLICE,0.014,0,0.014
CIGAR,BOX,0.014,0,0.014
CIGARETTE,BAD,0.014,0,0.014
CIGARETTE,LIGHT,0.014,0,0.014
CLAIMS,FALSE,0.014,0,0.014
CLAIMS,LAWYER,0.014,0,0.014
CLAIMS,OFFICE,0.014,0,0.014
CLAIMS,PROBLEM,0.014,0,0.014
CLAIMS,SUE,0.014,0,0.014
CLAIMS,SUIT,0.014,0,0.014
CLAIMS,TAKE,0.014,0,0.014
CLAIMS,TAXES,0.014,0,0.014
CLAM,CRAB,0.014,0,0.014
CLAM,DIG,0.014,0,0.014
CLAM,DIGGER,0.014,0,0.014
CLAM,FOOD,0.014,0,0.014
CLAM,PEACE,0.014,0,0.014
CLAM,UP,0.014,0,0.014
CLAM,WATER,0.014,0,0.014
CLASS,BOOK,0.014,0,0.014
CLASS,LARGE,0.014,0,0.014
CLASS,SMALL,0.014,0,0.014
CLAW,DOG,0.014,0,0.014
CLEAN,NICE,0.014,0,0.014
CLEAN,UP,0.014,0,0.014
CLEANER,BLEACH,0.014,0,0.014
CLEANER,LAUNDRY,0.014,0,0.014
CLEANER,LIQUID,0.014,0,0.014
CLEANER,RUG,0.014,0,0.014
CLEANER,SCRUB,0.014,0,0.014
CLEANER,SPRAY,0.014,0,0.014
CLEANER,TOILET,0.014,0,0.014
CLEAR,DARK,0.014,0,0.014
CLEAR,DIRTY,0.014,0,0.014
CLEAR,SMOOTH,0.014,0,0.014
CLENCH,ANGRY,0.014,0,0.014
CLENCH,TIGHT,0.014,0,0.014
CLENCH,WRENCH,0.014,0,0.014
CLEVER,DUMB,0.014,0,0.014
CLEVER,STUPID,0.014,0,0.014
CLIFF,DANGER,0.014,0,0.014
CLIMAX,BOOK,0.014,0,0.014
CLIMAX,HOT,0.014,0,0.014
CLIMAX,TEMPERATURE,0.014,0,0.014
CLIMB,DOWN,0.014,0,0.014
CLIMB,RISE,0.014,0,0.014
CLOSE,BEHIND,0.014,0,0.014
CLOSE,BREATH,0.014,0,0.014
CLOSE,TOUCH,0.014,0,0.014
CLOSET,DARK,0.014,0,0.014
CLOSET,HIDE,0.014,0,0.014
CLOVE,FLOWER,0.014,0,0.014
CLOVE,FOUR,0.014,0,0.014
CLOVE,GREEN,0.014,0,0.014
CLOVE,HARD,0.014,0,0.014
CLUB,ACTIVITY,0.014,0,0.014
CLUB,DRINK,0.014,0,0.014
CLUB,FRIENDS,0.014,0,0.014
CLUB,PARADISE,0.014,0,0.014
CLUB,PEOPLE,0.014,0,0.014
CLUB,SORORITY,0.014,0,0.014
CLUMSY,SLOW,0.014,0,0.014
CO-PILOT,NOTHING,0.014,0,0.014
COAT,CLOTHES,0.014,0,0.014
COAT,HEAVY,0.014,0,0.014
COAT,OVER,0.014,0,0.014
COAT,PAINT,0.014,0,0.014
COBBLER,CAKE,0.014,0,0.014
COBBLER,FOOD,0.014,0,0.014
COBRA,KING,0.014,0,0.014
COBRA,VENOM,0.014,0,0.014
COLLECT,ANTIQUE,0.014,0,0.014
COLLECT,DISPERSE,0.014,0,0.014
COLLECT,GET,0.014,0,0.014
COLLECT,OBTAIN,0.014,0,0.014
COLLECT,PASS OUT,0.014,0,0.014
COLLECT,TOGETHER,0.014,0,0.014
COLLEGE,MONEY,0.014,0,0.014
COLOGNE,FACE,0.014,0,0.014
COLONEL,CHIEF,0.014,0,0.014
COLONEL,LEADER,0.014,0,0.014
COLONEL,OFFICER,0.014,0,0.014
COLUMN,HOUSE,0.014,0,0.014
COLUMN,MANSION,0.014,0,0.014
COLUMN,POLE,0.014,0,0.014
COLUMN,POST,0.014,0,0.014
COLUMN,SECTION,0.014,0,0.014
COLUMN,SUPPORT,0.014,0,0.014
COMA,ENGLISH,0.014,0,0.014
COMA,REST,0.014,0,0.014
COMBINATION,CODE,0.014,0,0.014
COMBINATION,COMBINE,0.014,0,0.014
COMBINATION,JOIN,0.014,0,0.014
COMBINATION,PIZZA,0.014,0,0.014
COMBINATION,SALAD,0.014,0,0.014
COMBINATION,SINGLE,0.014,0,0.014
COME,HOME,0.014,0,0.014
COME,ON,0.014,0,0.014
COME,OVER,0.014,0,0.014
COME,TRAVEL,0.014,0,0.014
COMEDY,FUN,0.014,0,0.014
COMEDY,ROUTINE,0.014,0,0.014
COMET,PLANET,0.014,0,0.014
COMET,RAY,0.014,0,0.014
COMET,SHOOTING,0.014,0,0.014
COMET,SPEED,0.014,0,0.014
COMET,TAIL,0.014,0,0.014
COMET,UNIVERSE,0.014,0,0.014
COMFORT,FRIEND,0.014,0,0.014
COMFORT,HAPPY,0.014,0,0.014
COMFORT,LAZY,0.014,0,0.014
COMFORT,NICE,0.014,0,0.014
COMFORT,PAIN,0.014,0,0.014
COMFORT,PLEASURE,0.014,0,0.014
COMFORTABLE,EASY,0.014,0,0.014
COMFORTABLE,FINE,0.014,0,0.014
COMFORTABLE,GOOD,0.014,0,0.014
COMFORTABLE,SHOES,0.014,0,0.014
COMFORTABLE,WARM,0.014,0,0.014
COMMAND,CONTROL,0.014,0,0.014
COMMAND,DO,0.014,0,0.014
COMMAND,DOG,0.014,0,0.014
COMMAND,GO,0.014,0,0.014
COMMAND,INSTRUCTION,0.014,0,0.014
COMMAND,PERFORMANCE,0.014,0,0.014
COMMAND,POST,0.014,0,0.014
COMMON,DIFFERENT,0.014,0,0.014
COMMON,ERROR,0.014,0,0.014
COMMON,MAN,0.014,0,0.014
COMMON,ODD,0.014,0,0.014
COMMON,SIMILAR,0.014,0,0.014
COMMUNIST,EVIL,0.014,0,0.014
COMMUNIST,PARTY,0.014,0,0.014
COMMUNIST,PIG,0.014,0,0.014
COMMUNIST,POLITICS,0.014,0,0.014
COMPACT,LARGE,0.014,0,0.014
COMPACT,TIGHT,0.014,0,0.014
COMPANION,DOG,0.014,0,0.014
COMPANION,HUSBAND,0.014,0,0.014
COMPANION,PEER,0.014,0,0.014
COMPANY,BIG,0.014,0,0.014
COMPANY,GROUP,0.014,0,0.014
COMPANY,MONEY,0.014,0,0.014
COMPANY,PARTY,0.014,0,0.014
COMPANY,POLICY,0.014,0,0.014
COMPETENCE,GOOD,0.014,0,0.014
COMPETENCE,INTELLIGENCE,0.014,0,0.014
COMPETENCE,RELIABLE,0.014,0,0.014
COMPETENCE,SKILL,0.014,0,0.014
COMPETITION,BEST,0.014,0,0.014
COMPETITION,ENEMY,0.014,0,0.014
COMPETITION,EXCITEMENT,0.014,0,0.014
COMPETITION,FIERCE,0.014,0,0.014
COMPETITION,HEALTHY,0.014,0,0.014
COMPETITION,SWIM,0.014,0,0.014
COMPETITION,TEAM,0.014,0,0.014
COMPETITION,WINNER,0.014,0,0.014
COMPLAIN,ANGRY,0.014,0,0.014
COMPLAIN,CHILD,0.014,0,0.014
COMPLAIN,COMPLIMENT,0.014,0,0.014
COMPLAIN,PAIN,0.014,0,0.014
COMPLAIN,YELL,0.014,0,0.014
COMPLETE,HOMEWORK,0.014,0,0.014
COMPLETE,WORK,0.014,0,0.014
COMPLICATED,CHALLENGE,0.014,0,0.014
COMPLICATED,MATH,0.014,0,0.014
COMPLICATED,TASK,0.014,0,0.014
COMPLICATED,TOUGH,0.014,0,0.014
COMPONENT,COMPUTER,0.014,0,0.014
COMPONENT,ELECTRIC,0.014,0,0.014
COMPONENT,OBJECT,0.014,0,0.014
COMPONENT,PAST,0.014,0,0.014
COMPONENTS,SCIENCE,0.014,0,0.014
COMPONENTS,TOGETHER,0.014,0,0.014
COMPOUND,DOG,0.014,0,0.014
COMPOUND,SENTENCE,0.014,0,0.014
COMPUTER,BRAIN,0.014,0,0.014
COMPUTER,ELECTRIC,0.014,0,0.014
COMPUTER,FAST,0.014,0,0.014
COMPUTER,FUNCTION,0.014,0,0.014
COMPUTER,KEY,0.014,0,0.014
COMPUTER,MODERN,0.014,0,0.014
COMPUTER,OPERATOR,0.014,0,0.014
COMPUTER,PERSONAL,0.014,0,0.014
COMPUTER,SCIENCE,0.014,0,0.014
COMPUTER,TYPE,0.014,0,0.014
COMPUTER,WORDS,0.014,0,0.014
CON,CHEAT,0.014,0,0.014
CON,CONVICT,0.014,0,0.014
CON,CROOK,0.014,0,0.014
CON,JOB,0.014,0,0.014
CON,PRISON,0.014,0,0.014
CON,PRISONER,0.014,0,0.014
CON,TRICK,0.014,0,0.014
CONCEITED,FOOL,0.014,0,0.014
CONCEITED,SNOT,0.014,0,0.014
CONCEITED,STAR,0.014,0,0.014
CONCEITED,STUPID,0.014,0,0.014
CONCEPT,LEARN,0.014,0,0.014
CONCEPT,VISION,0.014,0,0.014
CONCERN,HELP,0.014,0,0.014
CONCERN,MOM,0.014,0,0.014
CONCERN,NICE,0.014,0,0.014
CONCERN,PROBLEM,0.014,0,0.014
CONCERN,SAD,0.014,0,0.014
CONCERN,SCARED,0.014,0,0.014
CONCERN,THOUGHT,0.014,0,0.014
CONCERT,PARTY,0.014,0,0.014
CONCERT,SINGER,0.014,0,0.014
CONCERT,SMOKE,0.014,0,0.014
CONCERT,STAR,0.014,0,0.014
CONCRETE,FIX,0.014,0,0.014
CONCRETE,STABLE,0.014,0,0.014
CONCRETE,STEEL,0.014,0,0.014
CONCRETE,STRONG,0.014,0,0.014
CONDUCTOR,CONTROL,0.014,0,0.014
CONDUCTOR,DRIVER,0.014,0,0.014
CONDUCTOR,ENGINEER,0.014,0,0.014
CONDUCTOR,SYMPHONY,0.014,0,0.014
CONDUCTOR,WIRE,0.014,0,0.014
CONE,CUP,0.014,0,0.014
CONE,GEOMETRY,0.014,0,0.014
CONE,PYRAMID,0.014,0,0.014
CONE,TRIANGLE,0.014,0,0.014
CONFERENCE,GROUP,0.014,0,0.014
CONFERENCE,HALL,0.014,0,0.014
CONFERENCE,TABLE,0.014,0,0.014
CONFERENCE,TROUBLE,0.014,0,0.014
CONFESSION,COURT,0.014,0,0.014
CONFESSION,DENIAL,0.014,0,0.014
CONFESSION,SECRET,0.014,0,0.014
CONFIDENCE,BELIEVE,0.014,0,0.014
CONFIDENCE,BOLD,0.014,0,0.014
CONFIDENCE,FAITH,0.014,0,0.014
CONFIDENCE,PERSONAL,0.014,0,0.014
CONFLICT,ANGER,0.014,0,0.014
CONFLICT,BATTLE,0.014,0,0.014
CONFLICT,QUARREL,0.014,0,0.014
CONFLICT,STRUGGLE,0.014,0,0.014
CONFUSE,BLUR,0.014,0,0.014
CONFUSE,DIFFICULT,0.014,0,0.014
CONFUSE,DUMB,0.014,0,0.014
CONFUSE,HELP,0.014,0,0.014
CONFUSE,KNOWLEDGE,0.014,0,0.014
CONFUSE,LEARN,0.014,0,0.014
CONFUSE,UNSURE,0.014,0,0.014
CONFUSE,WHAT,0.014,0,0.014
CONFUSE,WONDER,0.014,0,0.014
CONFUSION,BLANK,0.014,0,0.014
CONFUSION,CLARIFY,0.014,0,0.014
CONFUSION,CLEAR,0.014,0,0.014
CONFUSION,CRAZY,0.014,0,0.014
CONFUSION,DUMB,0.014,0,0.014
CONFUSION,HELP,0.014,0,0.014
CONFUSION,KNOW,0.014,0,0.014
CONFUSION,LIFE,0.014,0,0.014
