CUE,TARGET, QSS, TSS
SHERIFF,JAIL,8,15
SHERIFF,MARSHALL,8, NULL
SHERIFF,BADGE,8,14
SHIELD,PROTECTION,15,23
SHIELD,ARMOR,15,13
SHIELD,SWORD,15,18
SHIELD,GUARD,15,18
SHIELD,COVER,15,23
SHIELD,WINDOW,15,14
SHIELD,KNIGHT,15,11
SHIELD,SOAP,15,22
SHIELD,BLOCK,15,27
SHIELD,DESERT,15,8
SHIELD,GLASS,15,21
SHIELD,MEDIEVAL,15,13
SHIELD,POLICE,15,19
SHIELD,SILVER,15,14
SHIELD,WIND,15,19
SHIFT,MOVE,10,27
SHIFT,GEAR,10,21
SHIFT,CHANGE,10,15
SHIFT,CAR,10,25
SHIFT,WORK,10,19
SHIFT,STICK,10,24
SHIFT,DRIVE,10,14
SHIFT,STANDARD,10,26
SHIFT,SWITCH,10,8
SHIFT,WEIGHT,10,14
SHINE,SUN,9,14
SHINE,BRIGHT,9,16
SHINE,DULL,9,11
SHINE,SHOE,9,14
SHINE,GLOW,9,18
SHINE,SPARKLE,9, NULL
SHINE,POLISH,9,12
SHINE,CLEAN,9,13
SHINE,MOON,9,10
SHINGLE,ROOF,8,9
SHINGLE,HOUSE,8,13
SHINGLE,CRYSTAL,8,15
SHINGLE,DISEASE,8,12
SHINGLE,MONEY,8,19
SHINGLE,TILE,8,9
SHINGLE,WALL,8,23
SHINGLE,WINDOW,8,14
SHINY,DULL,19,11
SHINY,NEW,19,10
SHINY,BRIGHT,19,16
SHINY,METAL,19,16
SHINY,SUN,19,14
SHINY,GLOSSY,19, NULL
SHINY,PENNY,19,12
SHINY,HAPPY,19,8
SHINY,CAR,19,25
SHINY,GOLD,19,16
SHINY,CLEAN,19,13
SHINY,GLOW,19,18
SHINY,POLISH,19,12
SHINY,COIN,19,12
SHINY,JEWELRY,19,13
SHINY,NICKEL,19,10
SHINY,RING,19,13
SHINY,SHIMMER,19, NULL
SHINY,SILVER,19,14
SHIP,BOAT,9,16
SHIP,SEA,9,15
SHIP,OCEAN,9,17
SHIP,SAIL,9,7
SHIP,SINK,9,18
SHIP,YARD,9,15
SHIP,AHOY,9,15
SHIP,CRUISE,9,11
SHIP,WATER,9,18
SHIRT,PANTS,17,22
SHIRT,BLOUSE,17,11
SHIRT,TIE,17,17
SHIRT,BUTTON,17,16
SHIRT,CLOTHES,17,26
SHIRT,TAIL,17,17
SHIRT,SLEEVE,17,10
SHIRT,COLLAR,17,14
SHIRT,WEAR,17,16
SHIRT,SKIRT,17,15
SHIRT,JACKET,17,15
SHIRT,SLACKS,17,8
SHIRT,TEE,17, NULL
SHIRT,TOP,17,11
SHIRT,BACK,17,12
SHIRT,SHORTS,17,16
SHIRT,SWEATER,17,14
SHIVER,COLD,8,19
SHIVER,SHAKE,8,20
SHIVER,CHILL,8,9
SHIVER,SWEAT,8,16
SHIVER,FREEZE,8,15
SHIVER,QUIVER,8,9
SHIVER,SPINE,8,10
SHIVER,TIMBERS,8, NULL
SHOCK,ELECTRIC,19,23
SHOCK,SCARE,19,11
SHOCK,TREATMENT,19,23
SHOCK,ELECTRICITY,19,15
SHOCK,PAIN,19,13
SHOCK,SURPRISE,19,14
SHOCK,HORROR,19,11
SHOCK,SCARED,19,12
SHOCK,THERAPY,19,27
SHOCK,TRAUMA,19,27
SHOCK,WAVE,19,13
SHOCK,STUNNED,19, NULL
SHOCK,ABSORBER,19, NULL
SHOCK,AMAZEMENT,19, NULL
SHOCK,DISBELIEF,19,19
SHOCK,EARTHQUAKE,19,18
SHOCK,LIGHTNING,19,14
SHOCK,MONKEY,19,22
SHOCK,VOLT,19,14
SHOE,FOOT,14,9
SHOE,SOCK,14,8
SHOE,LACE,14,24
SHOE,HORN,14,15
SHOE,BOOT,14,13
SHOE,FIT,14,21
SHOE,SNEAKER,14,11
SHOE,STRING,14,17
SHOE,SANDALS,14,11
SHOE,SIZE,14,11
SHOE,SALESMAN,14,28
SHOE,SOLE,14,9
SHOE,TIE,14,17
SHOE,TREE,14,21
SHOELACE,SHOE,7,14
SHOELACE,TIE,7,17
SHOELACE,STRING,7,17
SHOELACE,SNEAKER,7,11
SHOELACE,UNTIED,7, NULL
SHOELACE,WHITE,7,8
SHOELACE,TENNISSHOE,7, NULL
SHOES,FEET,12,10
SHOES,SOCKS,12,4
SHOES,LACES,12, NULL
SHOES,SANDALS,12,11
SHOES,SNEAKERS,12,13
SHOES,NEW,12,10
SHOES,TENNIS,12,9
SHOES,FLATS,12, NULL
SHOES,LEATHER,12,20
SHOES,NIKE,12, NULL
SHOES,SMELL,12,13
SHOES,TWO,12,14
SHOOT,GUN,12,18
SHOOT,KILL,12,19
SHOOT,BANG,12,17
SHOOT,FIRE,12,18
SHOOT,AIM,12,13
SHOOT,DEAD,12,18
SHOOT,DOWN,12,10
SHOOT,SHOT,12,13
SHOOT,ANIMAL,12,28
SHOOT,BULLET,12,13
SHOOT,HURT,12,12
SHOOT,YELL,12,9
SHOOTING,GUN,15,18
SHOOTING,STAR,15,16
SHOOTING,BULLET,15,13
SHOOTING,GALLERY,15, NULL
SHOOTING,KILL,15,19
SHOOTING,SHOOT,15,12
SHOOTING,BIRD,15,23
SHOOTING,DEATH,15,15
SHOOTING,HUNT,15,17
SHOOTING,MURDER,15,10
SHOOTING,ARROW,15,9
SHOOTING,DEER,15,18
SHOOTING,FIRE,15,18
SHOOTING,RANGE,15,31
SHOOTING,RIFLE,15,10
SHOP,STORE,14,17
SHOP,BUY,14,13
SHOP,MALL,14,8
SHOP,MONEY,14,19
SHOP,CLOTHES,14,26
SHOP,WINDOW,14,14
SHOP,SPEND,14,7
SHOP,BOUTIQUE,14, NULL
SHOP,DRESS,14,15
SHOP,KEEPER,14,25
SHOP,LIFT,14,21
SHOP,SELL,14,14
SHOP,STOP,14,8
SHOP,WORK,14,19
SHOPPING,MALL,9,8
SHOPPING,MONEY,9,19
SHOPPING,BUY,9,13
SHOPPING,CLOTHES,9,26
SHOPPING,SPREE,9,10
SHOPPING,BAG,9,17
SHOPPING,CART,9,16
SHOPPING,PURCHASE,9,12
SHOPPING,SPEND,9,7
SHORE,BEACH,9,16
SHORE,SEA,9,15
SHORE,OCEAN,9,17
SHORE,WATER,9,18
SHORE,SAND,9,8
SHORE,LINE,9,18
SHORE,COAST,9,22
SHORE,OFF,9,2
SHORE,WAVES,9,8
SHORT,TALL,9,9
SHORT,LONG,9,13
SHORT,SMALL,9,9
SHORT,CIRCUIT,9, NULL
SHORT,FAT,9,16
SHORT,STORY,9,14
SHORT,PEOPLE,9,18
SHORT,SKIRT,9,15
SHORT,STOCKY,9, NULL
SHORTCAKE,STRAWBERRY,9,21
SHORTCAKE,DESSERT,9,13
SHORTCAKE,FOOD,9,18
SHORTCAKE,CAKE,9,19
SHORTCAKE,BREAD,9,15
SHORTCAKE,PIE,9,21
SHORTCAKE,SWEET,9,12
SHORTCAKE,CHEESECAKE,9, NULL
SHORTCAKE,GOOD,9,8
SHORTS,PANTS,16,22
SHORTS,SHIRT,16,17
SHORTS,SUMMER,16,10
SHORTS,LEGS,16,13
SHORTS,SKIRT,16,15
SHORTS,CLOTHES,16,26
SHORTS,COOL,16,12
SHORTS,BERMUDA,16, NULL
SHORTS,SUN,16,14
SHORTS,WARM,16,11
SHORTS,BOXER,16,14
SHORTS,HEAT,16,16
SHORTS,HOT,16,8
SHORTS,JEANS,16,13
SHORTS,LONG,16,13
SHORTS,TOP,16,11
SHOT,GUN,13,18
SHOT,KILL,13,19
SHOT,DEAD,13,18
SHOT,BULLET,13,13
SHOT,BANG,13,17
SHOT,PAIN,13,13
SHOT,BLOOD,13,20
SHOT,HIT,13,18
SHOT,WOUNDED,13, NULL
SHOT,HURT,13,12
SHOT,BUCK,13,11
SHOT,GLASS,13,21
SHOT,NEEDLE,13,8
SHOULDER,ARM,21,6
SHOULDER,PAD,21,13
SHOULDER,BLADE,21,9
SHOULDER,LEAN,21,22
SHOULDER,ROAD,21,24
SHOULDER,CRY,21,14
SHOULDER,NECK,21,19
SHOULDER,BODY,21,31
SHOULDER,HEAD,21,15
SHOULDER,SUPPORT,21,25
SHOULDER,BONE,21,19
SHOULDER,ELBOW,21,10
SHOULDER,SOFT,21,19
SHOULDER,STRAP,21,22
SHOULDER,BAG,21,17
SHOULDER,BROAD,21,16
SHOULDER,COLD,21,19
SHOULDER,COMFORT,21,24
SHOULDER,MUSCLE,21,22
SHOULDER,SHRUG,21, NULL
SHOULDER,STRONG,21,11
SHOUT,YELL,6,9
SHOUT,SCREAM,6,12
SHOUT,LOUD,6,11
SHOUT,WHISPER,6,16
SHOUT,NOISE,6,14
SHOUT,TWIST,6,17
SHOVE,PUSH,2,10
SHOVE,SNOW,2,14
SHOVEL,DIRT,13,18
SHOVEL,SNOW,13,14
SHOVEL,DIG,13,8
SHOVEL,HOE,13,13
SHOVEL,PAIL,13,7
SHOVEL,PICK,13,13
SHOVEL,RAKE,13,9
SHOVEL,TOOL,13,12
SHOVEL,SAND,13,8
SHOVEL,SPADE,13,13
SHOVEL,WORK,13,19
SHOVEL,FORK,13,8
SHOVEL,SPOON,13,12
SHOW,TELL,24,19
SHOW,MOVIE,24,21
SHOW,DISPLAY,24,17
SHOW,PLAY,24,21
SHOW,TIME,24,14
SHOW,SEE,24,14
SHOW,TELEVISION,24,19
SHOW,DANCE,24,19
SHOW,ENTERTAINMENT,24,9
SHOW,PRESENT,24,12
SHOW,BOAT,24,16
SHOW,BROADWAY,24, NULL
SHOW,FUN,24,15
SHOW,HIDE,24,9
SHOW,OFF,24,2
SHOW,PLACE,24,22
SHOW,ACTOR,24,14
SHOW,BUSINESS,24,21
SHOW,CIRCUS,24,13
SHOW,CONCERT,24,15
SHOW,HORSE,24,16
SHOW,LOOK,24,11
SHOW,PERFORMANCE,24,24
SHOW,STAGE,24,19
SHOWER,CLEAN,17,13
SHOWER,WATER,17,18
SHOWER,CAP,17,6
SHOWER,BATH,17,10
SHOWER,CURTAIN,17,12
SHOWER,SOAP,17,22
SHOWER,WET,17,11
SHOWER,HUT,17,17
SHOWER,COLD,17,19
SHOWER,WARM,17,11
SHOWER,SHAVE,17,12
SHOWER,HAIR,17,19
SHOWER,HEAD,17,15
SHOWER,RAIN,17,18
SHOWER,RELAX,17,20
SHOWER,TOGETHER,17,19
SHOWER,WASH,17,14
SHRIMP,FISH,15,24
SHRIMP,SEAFOOD,15,14
SHRIMP,FOOD,15,18
SHRIMP,COCKTAIL,15,13
SHRIMP,LOBSTER,15,23
SHRIMP,BOAT,15,16
SHRIMP,CRAB,15,21
SHRIMP,OCEAN,15,17
SHRIMP,EAT,15,11
SHRIMP,EXPENSIVE,15,13
SHRIMP,FRIED,15,18
SHRIMP,GOOD,15,8
SHRIMP,PINK,15,23
SHRIMP,SAUCE,15,15
SHRIMP,SMALL,15,9
SHRINE,TEMPLE,18,12
SHRINE,WORSHIP,18,14
SHRINE,CHURCH,18,15
SHRINE,RELIGION,18,14
SHRINE,GOD,18,23
SHRINE,HOLY,18,15
SHRINE,BUDDHA,18, NULL
SHRINE,HOSPITAL,18,17
SHRINE,PRAY,18,15
SHRINE,CEMETERY,18,11
SHRINE,GUADELOUPE,18, NULL
SHRINE,HOUSE,18,13
SHRINE,IDOL,18,15
SHRINE,KING,18,8
SHRINE,MONUMENT,18,17
SHRINE,SHRINER,18, NULL
SHRINE,STATUE,18,17
SHRINE,SYNAGOGUE,18,5
SHRINK,SMALL,15,9
SHRINK,GROW,15,24
SHRINK,DIMINISH,15,17
SHRINK,PSYCHIATRIST,15, NULL
SHRINK,DOCTOR,15,19
SHRINK,CLOTHES,15,26
SHRINK,SHORTEN,15, NULL
SHRINK,LESSEN,15, NULL
SHRINK,MINIATURE,15, NULL
SHRINK,DECREASE,15,10
SHRINK,DISAPPEAR,15,11
SHRINK,REDUCE,15,23
SHRINK,SHRIVEL,15, NULL
SHRINK,SIZE,15,11
SHRINK,WOOL,15,16
SHRUB,BUSH,8,15
SHRUB,TREE,8,21
SHRUB,PLANT,8,14
SHRUB,GREEN,8,17
SHRUB,HEDGE,8,16
SHRUB,GRASS,8,14
SHRUB,MONTYPYTHON,8, NULL
SHRUB,YARD,8,15
SHUN,IGNORE,23,23
SHUN,AWAY,23,17
SHUN,AVOID,23,17
SHUN,DISLIKE,23,6
SHUN,SHY,23,16
SHUN,HATE,23,12
SHUN,PUSH,23,10
SHUN,CHINA,23,18
SHUN,COLD,23,19
SHUN,MEAN,23,18
SHUN,REJECT,23,18
SHUN,SNOT,23,13
SHUN,ABANDON,23, NULL
SHUN,CLIQUE,23, NULL
SHUN,HIDE,23,9
SHUN,LEAVE,23,18
SHUN,PEOPLE,23,18
SHUN,QUIET,23,12
SHUN,SCARED,23,12
SHUN,SCORN,23, NULL
SHUN,SHAME,23,15
SHUN,SNUB,23, NULL
SHUN,STOP,23,8
SHUT,CLOSE,7,9
SHUT,UP,7,5
SHUT,OPEN,7,5
SHUT,DOOR,7,23
SHUT,OUT,7,6
SHUT,MOUTH,7,19
SHUT,QUIET,7,12
SHUTTER,WINDOW,14,14
SHUTTER,BLIND,14,19
SHUTTER,HOUSE,14,13
SHUTTER,SHAKE,14,20
SHUTTER,BUG,14,16
SHUTTER,SCARED,14,12
SHUTTER,CAMERA,14,8
SHUTTER,COLD,14,19
SHUTTER,HOME,14,15
SHUTTER,SHIVER,14,8
SHUTTER,CLOSE,14,9
SHUTTER,DOOR,14,23
SHUTTER,FREEZE,14,15
SHUTTER,STORM,14,12
SHUTTLE,SPACE,12,25
SHUTTLE,BUS,12,17
SHUTTLE,PLANE,12,12
SHUTTLE,EXPLOSION,12,15
SHUTTLE,MOVE,12,27
SHUTTLE,TRANSPORT,12, NULL
SHUTTLE,ASTRONAUT,12,11
SHUTTLE,CAR,12,25
SHUTTLE,FAST,12,7
SHUTTLE,LAUNCH,12,17
SHUTTLE,MOON,12,10
SHUTTLE,UP,12,5
SHY,QUIET,16,12
SHY,OUTGOING,16,27
SHY,TIMID,16,8
SHY,BASHFUL,16,4
SHY,SCARED,16,12
SHY,BOLD,16,20
SHY,GIRL,16,8
SHY,INTROVERT,16,8
SHY,PEOPLE,16,18
SHY,FRIENDLY,16,15
SHY,LOUD,16,11
SHY,AFRAID,16,9
SHY,BORING,16,16
SHY,COY,16, NULL
SHY,EXTROVERT,16, NULL
SHY,ME,16,12
SIBLING,SISTER,12,16
SIBLING,BROTHER,12,10
SIBLING,RIVALRY,12, NULL
SIBLING,CHILD,12,15
SIBLING,BRAT,12,13
SIBLING,FAMILY,12,25
SIBLING,FIGHT,12,24
SIBLING,KID,12,12
SIBLING,BABY,12,19
SIBLING,FRIEND,12,22
SIBLING,PAIN,12,13
SIBLING,PARENT,12,10
SICK,ILL,13,6
SICK,WELL,13,12
SICK,COLD,13,19
SICK,HOSPITAL,13,17
SICK,VOMIT,13,16
SICK,DOCTOR,13,19
SICK,BED,13,11
SICK,FLU,13,8
SICK,ILLNESS,13,7
SICK,FEVER,13,14
SICK,HURT,13,12
SICK,MEDICINE,13,27
SICK,NAUSEA,13,9
SICKLE,CELL,16,16
SICKLE,HAMMER,16,7
SICKLE,CUT,16,21
SICKLE,ANEMIA,16, NULL
SICKLE,BLADE,16,9
SICKLE,TOOL,16,12
SICKLE,WHEAT,16,17
SICKLE,HOE,16,13
SICKLE,RUSSIA,16,17
SICKLE,SCYTHE,16, NULL
SICKLE,FARM,16,12
SICKLE,FARMER,16,33
SICKLE,PLANT,16,14
SICKLE,REAP,16,14
SICKLE,SHAPE,16,18
SICKLE,WEED,16,14
SICKNESS,HEALTH,16,21
SICKNESS,ILL,16,6
SICKNESS,ILLNESS,16,7
SICKNESS,COLD,16,19
SICKNESS,HOSPITAL,16,17
SICKNESS,FLU,16,8
SICKNESS,VOMIT,16,16
SICKNESS,DISEASE,16,12
SICKNESS,UNHEALTHY,16, NULL
SICKNESS,COUGH,16,11
SICKNESS,WELL,16,12
SICKNESS,CANCER,16,13
SICKNESS,CHICKENPOX,16, NULL
SICKNESS,FEVER,16,14
SICKNESS,MEDICINE,16,27
SICKNESS,WELLBEING,16, NULL
SIDE,FRONT,19,5
SIDE,OUT,19,6
SIDE,BACK,19,12
SIDE,DOOR,19,23
SIDE,ORDER,19,22
SIDE,TOP,19,11
SIDE,ACHE,19,7
SIDE,BOTTOM,19,15
SIDE,LEFT,19,1
SIDE,SQUARE,19,13
SIDE,CORNER,19,22
SIDE,FRIEND,19,22
SIDE,HELP,19,23
SIDE,HIP,19,18
SIDE,INSIDE,19,8
SIDE,LINE,19,18
SIDE,RIGHT,19,3
SIDE,STOMACH,19,17
SIDE,WALK,19,12
SIDEWALK,STREET,16,15
SIDEWALK,CRACK,16,15
SIDEWALK,WALKWAY,16,17
SIDEWALK,CEMENT,16,12
SIDEWALK,ROAD,16,24
SIDEWALK,WALK,16,12
SIDEWALK,CONCRETE,16,15
SIDEWALK,BICYCLE,16,15
SIDEWALK,GRASS,16,14
SIDEWALK,PAVEMENT,16,13
SIDEWALK,CAFE,16,15
SIDEWALK,PEDESTRIAN,16,9
SIDEWALK,SALE,16,17
SIDEWALK,CROSSWALK,16, NULL
SIDEWALK,PATHWAY,16, NULL
SIDEWALK,PEOPLE,16,18
SIDING,HOUSE,15,13
SIDING,ALUMINUM,15,8
SIDING,PANEL,15,17
SIDING,AGREE,15,11
SIDING,ARGUMENT,15,11
SIDING,VINYL,15, NULL
SIDING,WALLS,15, NULL
SIDING,METAL,15,16
SIDING,ROOF,15,9
SIDING,SEARS,15, NULL
SIDING,SIDE,15,19
SIDING,BIAS,15,15
SIDING,ONE,15,6
SIDING,OPPOSE,15, NULL
SIDING,WOOD,15,26
SIGHT,SEE,8,14
SIGHT,EYE,8,13
SIGHT,BLIND,8,19
SIGHT,SOUND,8,10
SIGHT,VISION,8,12
SIGHT,LOOK,8,11
SIGHT,HEARING,8,12
SIGHT,UNSEEN,8,12
SIGN,STOP,15,8
SIGN,NAME,15,20
SIGN,WRITE,15,16
SIGN,LANGUAGE,15,13
SIGN,SIGNAL,15,16
SIGN,UP,15,5
SIGN,READ,15,9
SIGN,LETTER,15,15
SIGN,SIGNATURE,15,16
SIGN,TRAFFIC,15,14
SIGN,DIRECTION,15,24
SIGN,INSTRUCTION,15,19
SIGN,PAPER,15,15
SIGN,POST,15,14
SIGN,PRINT,15,12
SIGNAL,STOPLIGHT,16,12
SIGNAL,SIGN,16,15
SIGNAL,TURN,16,21
SIGNAL,CAR,16,25
SIGNAL,GO,16,14
SIGNAL,TRAFFIC,16,14
SIGNAL,CALL,16,15
SIGNAL,GREEN,16,17
SIGNAL,RED,16,14
SIGNAL,CLUE,16,15
SIGNAL,DIRECTION,16,24
SIGNAL,SHOW,16,24
SIGNAL,BLINKER,16, NULL
SIGNAL,CUE,16,21
SIGNAL,DIRECT,16,17
SIGNAL,INDICATE,16, NULL
SIGNATURE,NAME,16,20
SIGNATURE,SIGN,16,15
SIGNATURE,JOHNHANCOCK,16, NULL
SIGNATURE,WRITE,16,16
SIGNATURE,CHECK,16,13
SIGNATURE,AUTOGRAPH,16, NULL
SIGNATURE,CARD,16,21
SIGNATURE,MINE,16,11
SIGNATURE,PEN,16,4
SIGNATURE,SERIES,16,17
SIGNATURE,APPLICATION,16,17
SIGNATURE,FAMOUS,16,14
SIGNATURE,FORGERY,16, NULL
SIGNATURE,PAPERS,16, NULL
SIGNATURE,SCRIBBLE,16,16
SIGNATURE,SLOPPY,16,12
SILENCE,QUIET,11,12
SILENCE,NOISE,11,14
SILENCE,SOUND,11,10
SILENCE,DEAF,11,16
SILENCE,PEACE,11,19
SILENCE,LOUD,11,11
SILENCE,NOTHING,11,15
SILENCE,DEAD,11,18
SILENCE,DEAFENING,11, NULL
SILENCE,GOLDEN,11,19
SILENCE,LONELY,11,17
SILENT,QUIET,9,12
SILENT,LOUD,9,11
SILENT,NIGHT,9,6
SILENT,NOISY,9,8
SILENT,LAMB,9,14
SILENT,PEACEFUL,9,20
SILENT,TALKATIVE,9, NULL
SILENT,MOVIE,9,21
SILENT,STILL,9,16
SILK,SATIN,18,9
SILK,SMOOTH,18,12
SILK,SOFT,18,19
SILK,WORM,18,23
SILK,CLOTH,18,21
SILK,MATERIAL,18,17
SILK,STOCKING,18,11
SILK,COTTON,18,19
SILK,EXPENSIVE,18,13
SILK,NYLON,18,13
SILK,CLOTHES,18,26
SILK,WOOL,18,16
SILK,DRESS,18,15
SILK,FABRIC,18,15
SILK,NICE,18,14
SILK,PURSE,18,12
SILK,SHEETS,18,12
SILK,SHIRT,18,17
SILL,WINDOW,4,14
SILL,PANE,4,3
SILL,DIRTY,4,15
SILL,PILL,4,14
SILLY,FUNNY,16,17
SILLY,STUPID,16,6
SILLY,GOOFY,16, NULL
SILLY,LAUGH,16,8
SILLY,PUTTY,16, NULL
SILLY,FUN,16,15
SILLY,CLOWN,16,11
SILLY,DUMB,16,4
SILLY,CRAZY,16,16
SILLY,FOUL,16,19
SILLY,GIGGLE,16,7
SILLY,BOY,16,10
SILLY,GIDDY,16, NULL
SILLY,HUMOR,16,6
SILLY,IMMATURE,16,15
SILLY,SAD,16,7
SILVER,GOLD,14,16
SILVER,SPOON,14,12
SILVER,DOLLAR,14,9
SILVER,JEWELRY,14,13
SILVER,MONEY,14,19
SILVER,COIN,14,12
SILVER,FISH,14,24
SILVER,PLATE,14,12
SILVER,POLISH,14,12
SILVER,RING,14,13
SILVER,SHINE,14,9
SILVER,SILVERWARE,14,22
SILVER,TEAPOT,14,19
SILVER,TRAY,14,19
SILVERWARE,FORK,22,8
SILVERWARE,EAT,22,11
SILVERWARE,SPOON,22,12
SILVERWARE,KNIFE,22,13
SILVERWARE,FOOD,22,18
SILVERWARE,PLATE,22,12
SILVERWARE,DINNER,22,5
SILVERWARE,DISH,22,15
SILVERWARE,CHINA,22,18
SILVERWARE,SILVER,22,14
SILVERWARE,EXPENSIVE,22,13
SILVERWARE,SHINE,22,9
SILVERWARE,UTENSIL,22,11
SILVERWARE,CUTLERY,22, NULL
SILVERWARE,DINNERWARE,22, NULL
SILVERWARE,DIRTY,22,15
SILVERWARE,FLATWARE,22, NULL
SILVERWARE,KITCHEN,22,22
SILVERWARE,NAPKIN,22,19
SILVERWARE,STEEL,22,17
SILVERWARE,TABLE,22,10
SILVERWARE,WEDDING,22,18
SIMILAR,SAME,5,8
SIMILAR,ALIKE,5,7
SIMILAR,DIFFERENT,5,12
SIMILAR,LIKE,5,16
SIMILAR,TWIN,5,15
SIMPLE,EASY,7,8
SIMPLE,HARD,7,10
SIMPLE,MIND,7,10
SIMPLE,COMPLEX,7,13
SIMPLE,PLAIN,7,20
SIMPLE,DIFFICULT,7,3
SIMPLE,TRUTH,7,17
SIN,BAD,13,9
SIN,WRONG,13,6
SIN,EVIL,13,11
SIN,MISTAKE,13,11
SIN,GOD,13,23
SIN,HELL,13,13
SIN,CONFESSION,13,14
SIN,CHURCH,13,15
SIN,FORGIVE,13,8
SIN,PRIEST,13,13
SIN,PUNISH,13,24
SIN,REPENT,13, NULL
SIN,LIE,13,18
SINCE,THEN,15, NULL
SINCE,WHEN,15,9
SINCE,BEFORE,15,4
SINCE,BECAUSE,15,12
SINCE,NOW,15,9
SINCE,TIME,15,14
SINCE,AFTER,15,10
SINCE,FROM,15, NULL
SINCE,PAST,15,10
SINCE,BEGINNING,15,4
SINCE,LAST,15,8
SINCE,YESTERDAY,15,9
SINCE,EVER,15,14
SINCE,FENCE,15,20
SINCE,UNTIL,15, NULL
SINCERE,HONEST,16,18
SINCERE,NICE,16,14
SINCERE,TRUE,16,14
SINCERE,MEANINGFUL,16,22
SINCERE,GOOD,16,8
SINCERE,KIND,16,15
SINCERE,TRUTHFUL,16,7
SINCERE,CARING,16,18
SINCERE,LOVE,16,18
SINCERE,SWEET,16,12
SINCERE,THANKS,16,14
SINCERE,FAKE,16,19
SINCERE,GENUINE,16,15
SINCERE,HEART,16,16
SINCERE,LETTER,16,15
SINCERE,THOUGHTFUL,16, NULL
SINCERITY,HONEST,14,18
SINCERITY,KINDNESS,14,19
SINCERITY,NICE,14,14
SINCERITY,TRUTH,14,17
SINCERITY,LOVE,14,18
SINCERITY,CARING,14,18
SINCERITY,FRIEND,14,22
SINCERITY,INSINCERE,14, NULL
SINCERITY,MEANINGFUL,14,22
SINCERITY,DEAR,14, NULL
SINCERITY,LETTER,14,15
SINCERITY,POLITENESS,14, NULL
SINCERITY,TRUST,14,18
SINCERITY,UNDERSTANDING,14,21
SING,SONG,17,16
SING,DANCE,17,19
SING,VOICE,17,16
SING,HUM,17,11
SING,MUSIC,17,25
SING,CHOIR,17,10
SING,LOUD,17,11
SING,TALK,17,18
SING,JOY,17,9
SING,LAUGH,17,8
SING,SANG,17, NULL
SING,CHORUS,17,10
SING,HAPPY,17,8
SING,NOISE,17,14
SING,PLAY,17,21
SING,SCREAM,17,12
SING,SHOUT,17,6
SINGER,DANCER,20,23
SINGER,SONG,20,16
SINGER,MUSIC,20,25
SINGER,VOICE,20,16
SINGER,BAND,20,14
SINGER,OPERA,20,16
SINGER,MICROPHONE,20,18
SINGER,STAR,20,16
SINGER,SING,20,17
SINGER,SONGWRITER,20, NULL
SINGER,VOCAL,20, NULL
SINGER,WRITER,20,19
SINGER,ACTOR,20,14
SINGER,ARTIST,20,12
SINGER,COMEDIAN,20,9
SINGER,MUSICIAN,20, NULL
SINGER,PERFORM,20,15
SINGER,PERFORMER,20, NULL
SINGER,TALENT,20,16
SINGER,VOCALIST,20, NULL
SINGLE,MARRY,11,21
SINGLE,ONE,11,6
SINGLE,ALONE,11,19
SINGLE,DOUBLE,11,16
SINGLE,COUPLE,11,12
SINGLE,BACHELOR,11, NULL
SINGLE,PARENT,11,10
SINGLE,PERSON,11,14
SINGLE,HAPPY,11,8
SINGLE,LONELY,11,17
SINGLE,UNMARRIED,11, NULL
SINK,DISHES,18,19
SINK,SWIM,18,19
SINK,WATER,18,18
SINK,FAUCET,18,7
SINK,HOLE,18,24
SINK,TUB,18,12
SINK,DRAIN,18,19
SINK,FALL,18,17
SINK,WASHBASIN,18, NULL
SINK,BOAT,18,16
SINK,FLOAT,18,17
SINK,KITCHEN,18,22
SINK,DROWN,18,14
SINK,DOWN,18,10
SINK,SHIP,18,9
SINK,BATHROOM,18,14
SINK,CLEAN,18,13
SINK,STOVE,18,11
SINKER,FISHING,20,15
SINKER,BOAT,20,16
SINKER,HOOK,20,17
SINKER,FLOATER,20, NULL
SINKER,LINE,20,18
SINKER,FISH,20,24
SINKER,SHIP,20,9
SINKER,SWIMMER,20,19
SINKER,WEIGHT,20, NULL
SINKER,BASEBALL,20,18
SINKER,PITCH,20,10
SINKER,BASKETBALL,20,13
SINKER,DROWN,20,14
SINKER,GOLF,20,14
SINKER,HEAVY,20,16
SINKER,OCEAN,20,17
SINKER,SHOE,20,14
SINKER,SWIM,20,19
SINKER,TITANIC,20, NULL
SINKER,WATER,20,18
SINUS,NOSE,15,15
SINUS,HEADACHE,15,13
SINUS,COLD,15,19
SINUS,PROBLEM,15,13
SINUS,ALLERGY,15,15
SINUS,CONGESTION,15, NULL
SINUS,SNOT,15,13
SINUS,CAVITY,15,9
SINUS,INFECTION,15,18
SINUS,NASAL,15, NULL
SINUS,PAIN,15,13
SINUS,SICK,15,13
SINUS,MEDICINE,15,27
SINUS,MUCOUS,15, NULL
SINUS,SNEEZE,15,13
SIP,DRINK,16,20
SIP,SLURP,16,18
SIP,STRAW,16,16
SIP,TASTE,16,15
SIP,GULP,16,12
SIP,COFFEE,16,13
SIP,SWALLOW,16,17
SIP,TEA,16,11
SIP,SODA,16,12
SIP,COKE,16,9
SIP,STIR,16,14
SIP,WINE,16,22
SIP,CAPPUCCINO,16, NULL
SIP,HOT,16,8
SIP,SOUP,16,25
