"Cue","Target","AFS","AFSS","FSG","COS"
"hoe","spread",0.023809524,25,NA,NA
"hoe","store",0.023809524,25,NA,NA
"hoe","till",0.023809524,25,NA,NA
"hoe","tool",0.023809524,25,0.049,NA
"hoe","touch",0.023809524,25,NA,0.143306288
"hoe","weed",0.047619048,25,NA,NA
"hog","breed",0.03030303,21,NA,NA
"hog","capture",0.03030303,21,NA,NA
"hog","chasten",0.03030303,21,NA,NA
"hog","clean",0.03030303,21,NA,NA
"hog","cook",0.060606061,21,NA,NA
"hog","describe",0.03030303,21,NA,NA
"hog","domesticate",0.03030303,21,NA,NA
"hog","eat",0.212121212,21,NA,NA
"hog","fatten",0.03030303,21,NA,NA
"hog","feed",0.060606061,21,NA,NA
"hog","food",0.03030303,21,NA,NA
"hog","hunt",0.090909091,21,NA,NA
"hog","kill",0.090909091,21,NA,NA
"hog","pet",0.03030303,21,NA,NA
"hog","race",0.03030303,21,NA,NA
"hog","ride",0.03030303,21,NA,NA
"hog","show",0.03030303,21,NA,NA
"hog","talk",0.03030303,21,NA,NA
"hog","trap",0.03030303,21,NA,NA
"hog","view",0.03030303,21,NA,NA
"hog","water",0.03030303,21,NA,NA
"holder","carry",0.083333333,8,NA,NA
"holder","contain",0.041666667,8,NA,NA
"holder","file",0.041666667,8,NA,NA
"holder","hang",0.041666667,8,NA,NA
"holder","hold",0.625,8,NA,NA
"holder","organize",0.083333333,8,NA,NA
"holder","stand",0.041666667,8,NA,NA
"holder","talk",0.041666667,8,NA,NA
"holding","carry",0.034482759,25,NA,NA
"holding","close",0.034482759,25,NA,NA
"holding","comfort",0.068965517,25,NA,NA
"holding","defense",0.034482759,25,NA,NA
"holding","feel",0.034482759,25,NA,NA
"holding","find",0.034482759,25,NA,NA
"holding","grab",0.034482759,25,NA,NA
"holding","grasp",0.034482759,25,NA,NA
"holding","grip",0.034482759,25,NA,NA
"holding","help",0.034482759,25,NA,NA
"holding","hold",0.068965517,25,NA,NA
"holding","keep",0.103448276,25,NA,NA
"holding","live",0.034482759,25,NA,NA
"holding","move",0.034482759,25,NA,NA
"holding","nestle",0.034482759,25,NA,NA
"holding","observe",0.034482759,25,NA,NA
"holding","obtain",0.034482759,25,NA,NA
"holding","prevent",0.034482759,25,NA,NA
"holding","protect",0.034482759,25,NA,NA
"holding","secure",0.034482759,25,NA,NA
"holding","show",0.034482759,25,NA,NA
"holding","squeeze",0.034482759,25,NA,NA
"holding","support",0.034482759,25,NA,NA
"holding","throw",0.034482759,25,NA,NA
"holding","warm",0.034482759,25,NA,NA
"holster","carry",0.047619048,12,NA,NA
"holster","fill",0.047619048,12,NA,NA
"holster","hold",0.238095238,12,NA,NA
"holster","hold up",0.047619048,12,NA,NA
"holster","hook",0.047619048,12,NA,NA
"holster","intimidate",0.047619048,12,NA,NA
"holster","protect",0.047619048,12,NA,NA
"holster","take",0.047619048,12,NA,NA
"holster","throw",0.047619048,12,NA,NA
"holster","tool",0.047619048,12,NA,NA
"holster","weapon",0.047619048,12,NA,NA
"holster","wear",0.285714286,12,NA,NA
"home","build",0.023255814,26,NA,NA
"home","clean",0.046511628,26,NA,NA
"home","cook",0.069767442,26,NA,NA
"home","decorate",0.023255814,26,NA,NA
"home","eat",0.046511628,26,NA,NA
"home","give",0.023255814,26,NA,0.058216174
"home","invest",0.023255814,26,NA,NA
"home","invite",0.023255814,26,NA,NA
"home","keep",0.023255814,26,NA,NA
"home","leisure",0.023255814,26,NA,NA
"home","live",0.139534884,26,NA,NA
"home","pay",0.023255814,26,NA,NA
"home","play",0.023255814,26,NA,NA
"home","protect",0.023255814,26,NA,NA
"home","raise",0.023255814,26,NA,NA
"home","relax",0.023255814,26,NA,NA
"home","rent",0.023255814,26,NA,NA
"home","sell",0.023255814,26,NA,NA
"home","share",0.023255814,26,NA,NA
"home","shelter",0.046511628,26,NA,NA
"home","sleep",0.139534884,26,NA,NA
"home","socialize",0.023255814,26,NA,NA
"home","store",0.046511628,26,NA,NA
"home","study",0.023255814,26,NA,NA
"home","travel",0.023255814,26,NA,NA
"home","work",0.046511628,26,NA,NA
"homemaker","appreciate",0.029411765,24,NA,NA
"homemaker","care",0.029411765,24,NA,NA
"homemaker","check",0.029411765,24,NA,NA
"homemaker","clean",0.117647059,24,NA,NA
"homemaker","cook",0.058823529,24,NA,NA
"homemaker","decorate",0.029411765,24,NA,NA
"homemaker","describe",0.029411765,24,NA,NA
"homemaker","drive",0.029411765,24,NA,NA
"homemaker","feed",0.029411765,24,NA,NA
"homemaker","help",0.029411765,24,NA,NA
"homemaker","housework",0.029411765,24,NA,NA
"homemaker","keep",0.147058824,24,NA,NA
"homemaker","look",0.029411765,24,NA,NA
"homemaker","make",0.029411765,24,NA,NA
"homemaker","manage",0.058823529,24,NA,NA
"homemaker","organize",0.058823529,24,NA,NA
"homemaker","pay",0.029411765,24,NA,NA
"homemaker","repair",0.029411765,24,NA,NA
"homemaker","safe",0.029411765,24,NA,NA
"homemaker","support",0.029411765,24,NA,NA
"homemaker","take",0.029411765,24,NA,NA
"homemaker","talk",0.029411765,24,NA,NA
"homemaker","thank",0.029411765,24,NA,NA
"homemaker","work",0.029411765,24,NA,NA
"homework","assign",0.033333333,25,NA,NA
"homework","ball",0.033333333,25,NA,NA
"homework","complete",0.033333333,25,NA,NA
"homework","create",0.066666667,25,NA,NA
"homework","data",0.033333333,25,NA,NA
"homework","draw",0.033333333,25,NA,NA
"homework","explain",0.033333333,25,NA,NA
"homework","feed",0.033333333,25,NA,NA
"homework","finish",0.033333333,25,NA,NA
"homework","forget",0.033333333,25,NA,NA
"homework","gain",0.033333333,25,NA,NA
"homework","learn",0.1,25,NA,0.408155607
"homework","research",0.033333333,25,NA,NA
"homework","rip",0.066666667,25,NA,NA
"homework","shred",0.033333333,25,NA,NA
"homework","solve",0.033333333,25,NA,NA
"homework","staple",0.033333333,25,NA,NA
"homework","stay",0.033333333,25,NA,NA
"homework","study",0.033333333,25,0.159,0.280325949
"homework","submit",0.033333333,25,NA,NA
"homework","tear",0.033333333,25,NA,NA
"homework","test",0.033333333,25,0.015,NA
"homework","throw",0.033333333,25,NA,NA
"homework","turn",0.066666667,25,NA,NA
"homework","write",0.033333333,25,NA,0.128326707
"honey","add",0.020833333,27,NA,NA
"honey","bake",0.041666667,27,NA,NA
"honey","collect",0.020833333,27,NA,NA
"honey","contain",0.020833333,27,NA,NA
"honey","cook",0.0625,27,NA,NA
"honey","disclose",0.020833333,27,NA,NA
"honey","drink",0.041666667,27,NA,NA
"honey","drizzl",0.020833333,27,NA,NA
"honey","drizzle",0.020833333,27,NA,NA
"honey","eat",0.25,27,NA,NA
"honey","flavor",0.020833333,27,NA,NA
"honey","harvest",0.020833333,27,NA,NA
"honey","lick",0.041666667,27,NA,NA
"honey","make",0.020833333,27,NA,NA
"honey","mix",0.041666667,27,NA,0.037841815
"honey","pour",0.041666667,27,NA,NA
"honey","purify",0.020833333,27,NA,NA
"honey","replace",0.020833333,27,NA,NA
"honey","respect",0.020833333,27,NA,NA
"honey","sell",0.041666667,27,NA,NA
"honey","shop",0.020833333,27,NA,NA
"honey","smell",0.041666667,27,NA,NA
"honey","spoon",0.020833333,27,NA,NA
"honey","stick",0.041666667,27,NA,NA
"honey","stir",0.020833333,27,NA,0.019870723
"honey","sweeten",0.020833333,27,NA,NA
"honey","taste",0.020833333,27,NA,0.196419493
"honeycomb","bake",0.05,24,NA,NA
"honeycomb","buy",0.05,24,NA,NA
"honeycomb","catch",0.025,24,NA,NA
"honeycomb","collect",0.025,24,NA,NA
"honeycomb","cook",0.1,24,NA,NA
"honeycomb","crush",0.025,24,NA,NA
"honeycomb","draw",0.025,24,NA,NA
"honeycomb","drink",0.025,24,NA,NA
"honeycomb","dry",0.025,24,NA,NA
"honeycomb","eat",0.225,24,NA,NA
"honeycomb","find",0.025,24,NA,NA
"honeycomb","harvest",0.05,24,NA,NA
"honeycomb","honey",0.025,24,NA,NA
"honeycomb","improve",0.025,24,NA,NA
"honeycomb","make",0.05,24,NA,NA
"honeycomb","prepare",0.025,24,NA,NA
"honeycomb","preserve",0.025,24,NA,NA
"honeycomb","protect",0.025,24,NA,NA
"honeycomb","sell",0.025,24,NA,NA
"honeycomb","shapes",0.025,24,NA,NA
"honeycomb","smell",0.025,24,NA,NA
"honeycomb","store",0.05,24,NA,NA
"honeycomb","sweeten",0.025,24,NA,NA
"honeycomb","throw",0.025,24,NA,NA
"honeydew","bake",0.035714286,17,NA,0.081146667
"honeydew","buy",0.035714286,17,NA,0.011161022
"honeydew","carve",0.035714286,17,NA,NA
"honeydew","chop",0.035714286,17,NA,NA
"honeydew","cook",0.035714286,17,NA,0.056160001
"honeydew","cut",0.035714286,17,NA,NA
"honeydew","describe",0.035714286,17,NA,NA
"honeydew","eat",0.357142857,17,NA,0.060869334
"honeydew","grow",0.035714286,17,NA,NA
"honeydew","hold",0.035714286,17,NA,NA
"honeydew","ingest",0.035714286,17,NA,NA
"honeydew","peel",0.035714286,17,NA,NA
"honeydew","pick",0.035714286,17,NA,NA
"honeydew","smell",0.035714286,17,NA,NA
"honeydew","store",0.035714286,17,NA,NA
"honeydew","throw",0.107142857,17,NA,NA
"honeydew","touch",0.035714286,17,NA,NA
"honeysuckle","cook",0.034482759,19,NA,NA
"honeysuckle","crush",0.034482759,19,NA,NA
"honeysuckle","cure",0.034482759,19,NA,NA
"honeysuckle","destroy",0.034482759,19,NA,NA
"honeysuckle","drink",0.034482759,19,NA,NA
"honeysuckle","eat",0.24137931,19,NA,NA
"honeysuckle","find",0.034482759,19,NA,NA
"honeysuckle","grow",0.068965517,19,NA,NA
"honeysuckle","melt",0.034482759,19,NA,NA
"honeysuckle","pick",0.068965517,19,NA,NA
"honeysuckle","pull",0.034482759,19,NA,NA
"honeysuckle","share",0.034482759,19,NA,NA
"honeysuckle","smell",0.068965517,19,NA,NA
"honeysuckle","suck",0.068965517,19,NA,NA
"honeysuckle","sweeten",0.034482759,19,NA,NA
"honeysuckle","take",0.034482759,19,NA,NA
"honeysuckle","talk",0.034482759,19,NA,NA
"honeysuckle","taste",0.034482759,19,NA,NA
"honeysuckle","throw away",0.034482759,19,NA,NA
"hood","cover",0.047619048,9,0.073,NA
"hood","cut",0.047619048,9,NA,NA
"hood","fashion",0.047619048,9,NA,NA
"hood","hide",0.047619048,9,NA,NA
"hood","keep",0.142857143,9,NA,NA
"hood","look",0.047619048,9,NA,NA
"hood","protect",0.333333333,9,NA,NA
"hood","warm",0.238095238,9,NA,NA
"hood","wear",0.047619048,9,NA,NA
"hook","attention",0.019230769,26,NA,NA
"hook","bait",0.019230769,26,NA,NA
"hook","buckle",0.019230769,26,NA,NA
"hook","captain",0.019230769,26,NA,NA
"hook","cast",0.019230769,26,NA,NA
"hook","catch",0.096153846,26,0.032,NA
"hook","connect",0.038461538,26,NA,NA
"hook","crochete",0.019230769,26,NA,NA
"hook","cut",0.019230769,26,NA,NA
"hook","decorate",0.038461538,26,NA,NA
"hook","fish",0.211538462,26,0.301,NA
"hook","grab",0.057692308,26,NA,NA
"hook","hang",0.153846154,26,0.013,NA
"hook","hook",0.019230769,26,NA,1
"hook","knot",0.019230769,26,NA,NA
"hook","poke",0.019230769,26,NA,NA
"hook","pull",0.019230769,26,NA,NA
"hook","puncture",0.019230769,26,NA,NA
"hook","scratch",0.019230769,26,NA,NA
"hook","slice",0.019230769,26,NA,NA
"hook","start",0.038461538,26,NA,NA
"hook","stick",0.019230769,26,NA,NA
"hook","throw",0.019230769,26,NA,NA
"hook","tie",0.019230769,26,NA,NA
"hook","tow",0.019230769,26,NA,NA
"hook","write",0.019230769,26,NA,NA
"hookah","drop",0.083333333,7,NA,NA
"hookah","enjoy",0.166666667,7,NA,NA
"hookah","grab",0.083333333,7,NA,NA
"hookah","leisure",0.083333333,7,NA,NA
"hookah","pleasure",0.083333333,7,NA,NA
"hookah","smoke",0.416666667,7,NA,NA
"hookah","socialize",0.083333333,7,NA,NA
"hookers","buy",0.086956522,20,NA,NA
"hookers","deserve",0.043478261,20,NA,NA
"hookers","dress",0.043478261,20,NA,NA
"hookers","eat",0.043478261,20,NA,NA
"hookers","enjoy",0.043478261,20,NA,NA
"hookers","feel",0.043478261,20,NA,NA
"hookers","fish",0.043478261,20,NA,NA
"hookers","hire",0.043478261,20,NA,NA
"hookers","hook",0.043478261,20,NA,NA
"hookers","hug",0.043478261,20,NA,NA
"hookers","intercourse",0.043478261,20,NA,NA
"hookers","play",0.043478261,20,NA,NA
"hookers","pleasure",0.043478261,20,NA,NA
"hookers","respect",0.043478261,20,NA,NA
"hookers","satisfy",0.043478261,20,NA,NA
"hookers","sex",0.130434783,20,NA,NA
"hookers","solicit",0.043478261,20,NA,NA
"hookers","talk",0.043478261,20,NA,NA
"hookers","touch",0.043478261,20,NA,NA
"hookers","work",0.043478261,20,NA,NA
"hoop","bowl",0.029411765,18,NA,NA
"hoop","break",0.029411765,18,NA,NA
"hoop","build",0.029411765,18,NA,NA
"hoop","dance",0.029411765,18,NA,NA
"hoop","define",0.029411765,18,NA,NA
"hoop","earr",0.029411765,18,NA,NA
"hoop","exercise",0.029411765,18,NA,NA
"hoop","give",0.029411765,18,NA,NA
"hoop","hold",0.058823529,18,NA,NA
"hoop","hula",0.088235294,18,0.236,NA
"hoop","hula hoop",0.029411765,18,NA,NA
"hoop","jump",0.088235294,18,NA,NA
"hoop","play",0.205882353,18,NA,NA
"hoop","prop",0.029411765,18,NA,NA
"hoop","put",0.029411765,18,NA,NA
"hoop","throw",0.147058824,18,NA,NA
"hoop","toss",0.029411765,18,NA,NA
"hoop","wear",0.058823529,18,NA,NA
"horn","alert",0.027777778,24,NA,NA
"horn","annoy",0.055555556,24,NA,NA
"horn","beep",0.027777778,24,NA,NA
"horn","blow",0.166666667,24,0.129,NA
"horn","breathe",0.027777778,24,NA,NA
"horn","cause",0.027777778,24,NA,NA
"horn","decorate",0.027777778,24,NA,NA
"horn","drive",0.027777778,24,NA,NA
"horn","drop",0.027777778,24,NA,NA
"horn","go",0.027777778,24,NA,NA
"horn","grow",0.027777778,24,NA,NA
"horn","hold",0.027777778,24,NA,NA
"horn","honk",0.055555556,24,0.136,NA
"horn","instrument",0.027777778,24,0.027,NA
"horn","make",0.027777778,24,NA,NA
"horn","notify",0.027777778,24,NA,NA
"horn","play",0.111111111,24,NA,NA
"horn","practice",0.027777778,24,NA,NA
"horn","press",0.027777778,24,NA,NA
"horn","sound",0.055555556,24,NA,0.428706538
"horn","throw",0.027777778,24,NA,NA
"horn","wake",0.027777778,24,NA,NA
"horn","warn",0.027777778,24,NA,NA
"horn","weapon",0.055555556,24,NA,NA
"horse","barrel",0.027027027,25,NA,NA
"horse","care",0.027027027,25,NA,NA
"horse","carry",0.027027027,25,NA,NA
"horse","comfort",0.027027027,25,NA,NA
"horse","eat",0.027027027,25,NA,NA
"horse","entertain",0.027027027,25,NA,NA
"horse","farm",0.027027027,25,NA,NA
"horse","feed",0.081081081,25,NA,NA
"horse","grow",0.027027027,25,NA,NA
"horse","haul",0.027027027,25,NA,NA
"horse","kill",0.027027027,25,NA,0.059437452
"horse","live",0.027027027,25,NA,NA
"horse","pet",0.054054054,25,NA,NA
"horse","play",0.027027027,25,NA,NA
"horse","plow",0.027027027,25,NA,NA
"horse","provide",0.027027027,25,NA,NA
"horse","pull",0.027027027,25,NA,0.016841775
"horse","reproduce",0.027027027,25,NA,NA
"horse","ride",0.162162162,25,0.261,0.107206293
"horse","take",0.027027027,25,NA,NA
"horse","train",0.054054054,25,NA,0.124851219
"horse","transport",0.108108108,25,NA,NA
"horse","travel",0.027027027,25,NA,0.121621442
"horse","walk",0.027027027,25,NA,0.255007019
"horse","work",0.027027027,25,NA,NA
"horsefly","avoid",0.032258065,17,NA,NA
"horsefly","catch",0.096774194,17,NA,NA
"horsefly","feed",0.064516129,17,NA,NA
"horsefly","flee",0.032258065,17,NA,NA
"horsefly","flie",0.032258065,17,NA,NA
"horsefly","hear",0.032258065,17,NA,NA
"horsefly","kill",0.290322581,17,NA,NA
"horsefly","raise",0.032258065,17,NA,NA
"horsefly","scare",0.032258065,17,NA,NA
"horsefly","shew",0.032258065,17,NA,NA
"horsefly","smack",0.032258065,17,NA,NA
"horsefly","spray",0.032258065,17,NA,NA
"horsefly","squash",0.032258065,17,NA,NA
"horsefly","st",0.032258065,17,NA,NA
"horsefly","step on",0.032258065,17,NA,NA
"horsefly","swat",0.129032258,17,NA,NA
"horsefly","watch",0.032258065,17,NA,NA
"horseman","archery",0.045454545,15,NA,NA
"horseman","catch",0.045454545,15,NA,NA
"horseman","die",0.045454545,15,NA,NA
"horseman","eat",0.045454545,15,NA,NA
"horseman","entertain",0.045454545,15,NA,NA
"horseman","fight",0.045454545,15,NA,NA
"horseman","flee",0.045454545,15,NA,NA
"horseman","hunt",0.045454545,15,NA,NA
"horseman","play",0.090909091,15,NA,NA
"horseman","ride",0.318181818,15,NA,NA
"horseman","rides",0.045454545,15,NA,NA
"horseman","run",0.045454545,15,NA,NA
"horseman","take",0.045454545,15,NA,NA
"horseman","talk",0.045454545,15,NA,NA
"horseman","watch",0.045454545,15,NA,NA
"horseradish","burn",0.066666667,11,NA,NA
"horseradish","cook",0.066666667,11,NA,NA
"horseradish","decorate",0.066666667,11,NA,NA
"horseradish","dip",0.133333333,11,NA,NA
"horseradish","eat",0.266666667,11,NA,NA
"horseradish","flavor",0.066666667,11,NA,NA
"horseradish","kill",0.066666667,11,NA,NA
"horseradish","plant",0.066666667,11,NA,NA
"horseradish","season",0.066666667,11,NA,NA
"horseradish","spread",0.066666667,11,NA,NA
"horseradish","top",0.066666667,11,NA,NA
"horseshoe","apply",0.018867925,22,NA,NA
"horseshoe","attach",0.018867925,22,NA,NA
"horseshoe","clean",0.018867925,22,NA,NA
"horseshoe","cover",0.018867925,22,NA,NA
"horseshoe","craft",0.018867925,22,NA,NA
"horseshoe","decorate",0.094339623,22,NA,NA
"horseshoe","game",0.132075472,22,NA,NA
"horseshoe","give",0.018867925,22,NA,NA
"horseshoe","hammer",0.018867925,22,NA,NA
"horseshoe","hit",0.056603774,22,NA,NA
"horseshoe","knock",0.018867925,22,NA,NA
"horseshoe","luck",0.037735849,22,NA,NA
"horseshoe","melt",0.037735849,22,NA,NA
"horseshoe","mount",0.018867925,22,NA,NA
"horseshoe","play",0.075471698,22,NA,NA
"horseshoe","protect",0.132075472,22,NA,NA
"horseshoe","race",0.018867925,22,NA,NA
"horseshoe","ride",0.018867925,22,NA,NA
"horseshoe","throw",0.150943396,22,NA,NA
"horseshoe","wear",0.037735849,22,NA,NA
"horseshoe","weld",0.018867925,22,NA,NA
"horseshoe","wish",0.018867925,22,NA,NA
"horsewhip","accelerate",0.025641026,23,NA,NA
"horsewhip","beat",0.051282051,23,NA,NA
"horsewhip","correct",0.025641026,23,NA,NA
"horsewhip","crack",0.025641026,23,NA,NA
"horsewhip","hit",0.051282051,23,NA,NA
"horsewhip","intimidate",0.025641026,23,NA,NA
"horsewhip","juggle",0.025641026,23,NA,NA
"horsewhip","kick",0.025641026,23,NA,NA
"horsewhip","lash",0.025641026,23,NA,NA
"horsewhip","maintain",0.025641026,23,NA,NA
"horsewhip","move",0.025641026,23,NA,NA
"horsewhip","noise",0.025641026,23,NA,NA
"horsewhip","play",0.025641026,23,NA,NA
"horsewhip","ride",0.025641026,23,NA,NA
"horsewhip","share",0.025641026,23,NA,NA
"horsewhip","sound",0.025641026,23,NA,NA
"horsewhip","spank",0.025641026,23,NA,NA
"horsewhip","swatt",0.025641026,23,NA,NA
"horsewhip","tie",0.051282051,23,NA,NA
"horsewhip","walk",0.025641026,23,NA,NA
"horsewhip","weapon",0.051282051,23,NA,NA
"horsewhip","whip",0.333333333,23,NA,NA
"horsewhip","wield",0.025641026,23,NA,NA
"hose","bathe",0.018867925,21,NA,NA
"hose","clean",0.094339623,21,NA,NA
"hose","connect",0.018867925,21,NA,NA
"hose","drain",0.018867925,21,NA,NA
"hose","drink",0.075471698,21,NA,NA
"hose","elongate",0.018867925,21,NA,NA
"hose","fill",0.056603774,21,NA,NA
"hose","grow",0.018867925,21,NA,NA
"hose","mend",0.018867925,21,NA,NA
"hose","play",0.018867925,21,NA,NA
"hose","scrub",0.018867925,21,NA,NA
"hose","spraie",0.037735849,21,NA,NA
"hose","spray",0.150943396,21,NA,NA
"hose","step",0.018867925,21,NA,NA
"hose","unwind",0.018867925,21,NA,NA
"hose","wash",0.094339623,21,NA,0.26903258
"hose","wate",0.094339623,21,NA,NA
"hose","water",0.132075472,21,0.473,NA
"hose","water flower",0.018867925,21,NA,NA
"hose","wet",0.037735849,21,0.014,NA
"hose","wrap",0.018867925,21,NA,NA
"hosiery","bind",0.033333333,22,NA,NA
"hosiery","buy",0.066666667,22,NA,NA
"hosiery","carry",0.033333333,22,NA,NA
"hosiery","drop",0.033333333,22,NA,NA
"hosiery","fill",0.033333333,22,NA,NA
"hosiery","fold",0.033333333,22,NA,NA
"hosiery","hold",0.066666667,22,NA,NA
"hosiery","make",0.033333333,22,NA,NA
"hosiery","pinch",0.033333333,22,NA,NA
"hosiery","place",0.033333333,22,NA,NA
"hosiery","protect",0.033333333,22,NA,NA
"hosiery","rip",0.033333333,22,NA,NA
"hosiery","seduce",0.033333333,22,NA,NA
"hosiery","sell",0.033333333,22,NA,NA
"hosiery","sit",0.033333333,22,NA,NA
"hosiery","step",0.033333333,22,NA,NA
"hosiery","take",0.066666667,22,NA,NA
"hosiery","tear",0.033333333,22,NA,NA
"hosiery","throw",0.033333333,22,NA,NA
"hosiery","wash",0.033333333,22,NA,NA
"hosiery","water",0.033333333,22,NA,NA
"hosiery","wear",0.2,22,NA,NA
"hostel","accommodate",0.043478261,15,NA,NA
"hostel","interact",0.043478261,15,NA,NA
"hostel","make friend",0.043478261,15,NA,NA
"hostel","mean",0.043478261,15,NA,NA
"hostel","meet",0.130434783,15,NA,NA
"hostel","protect",0.043478261,15,NA,NA
"hostel","read",0.043478261,15,NA,NA
"hostel","rude",0.043478261,15,NA,NA
"hostel","shelter",0.043478261,15,NA,NA
"hostel","sleep",0.217391304,15,NA,NA
"hostel","stay",0.130434783,15,NA,NA
"hostel","stop",0.043478261,15,NA,NA
"hostel","store",0.043478261,15,NA,NA
"hostel","travel",0.043478261,15,NA,NA
"hostel","visit",0.043478261,15,NA,NA
"hostess","feel",0.038461538,17,NA,NA
"hostess","follow",0.038461538,17,NA,NA
"hostess","greet",0.115384615,17,0.02,NA
"hostess","help",0.115384615,17,NA,NA
"hostess","host",0.076923077,17,0.156,NA
"hostess","make",0.038461538,17,NA,NA
"hostess","order",0.038461538,17,NA,NA
"hostess","organize",0.038461538,17,NA,NA
"hostess","run",0.038461538,17,NA,NA
"hostess","seat",0.153846154,17,NA,NA
"hostess","serve",0.076923077,17,NA,NA
"hostess","service",0.038461538,17,NA,NA
"hostess","sit",0.038461538,17,NA,NA
"hostess","talk",0.038461538,17,NA,NA
"hostess","tip",0.038461538,17,NA,NA
"hostess","welcome",0.038461538,17,NA,NA
"hostess","wish",0.038461538,17,NA,NA
"hotel","buy",0.025641026,18,NA,NA
"hotel","dance",0.025641026,18,NA,NA
"hotel","eat",0.153846154,18,NA,NA
"hotel","exercise",0.025641026,18,NA,NA
"hotel","hangout",0.025641026,18,NA,NA
"hotel","host",0.025641026,18,NA,NA
"hotel","meet",0.051282051,18,NA,NA
"hotel","relax",0.025641026,18,NA,NA
"hotel","rent",0.025641026,18,NA,NA
"hotel","rest",0.076923077,18,NA,NA
"hotel","sleep",0.256410256,18,0.054,NA
"hotel","socialize",0.025641026,18,NA,NA
